LFQ intensity 401#1	LFQ intensity 401#2	LFQ intensity 401#3	LFQ intensity 401#4	LFQ intensity WT#1	LFQ intensity WT#2	LFQ intensity WT#3	LFQ intensity WT#4	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Keywords	Length	N: MS/MS count	N: -Log Student's T-test p-value MT_WT	N: Student's T-test q-value MT_WT	N: Student's T-test Difference MT_WT	N: Student's T-test Test statistic MT_WT	Protein names	Gene Names	T: Protein IDs	T: Majority protein IDs	C: Only identified by site	C: Reverse	C: Potential contaminant	C: Student's T-test Significant MT_WT	C: Student's T-test significant	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	T: id	Entry Name	Organism
31.9263000488281	31.8232002258301	31.6515007019043	31.8353004455566	31.8880996704102	31.9400005340576	31.8425006866455	31.8689002990723	cell cycle [GO:0007049];cell division [GO:0051301];cell wall organization [GO:0071555];peptidoglycan biosynthetic process [GO:0009252];regulation of cell shape [GO:0008360]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];magnesium ion binding [GO:0000287];UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity [GO:0008765]	ATP-binding;Cell cycle;Cell division;Cell shape;Cell wall biogenesis/degradation;Cytoplasm;Ligase;Magnesium;Nucleotide-binding;Peptidoglycan synthesis	495	227	0.585397	0.633278	-0.0758333	-0.440782	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13) (Meso-A2pm-adding enzyme) (Meso-diaminopimelate-adding enzyme) (UDP-MurNAc-L-Ala-D-Glu:meso-diaminopimelate ligase) (UDP-MurNAc-tripeptide synthetase) (UDP-N-acetylmuramyl-tripeptide synthetase)	murE KPN_00089	A6T4M8	A6T4M8						23	23	23	57.2	57.2	57.2	53.328	0	202.25	31739000000	37	A6T4M8_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.5997009277344	30.8040008544922	30.6585006713867	30.7520008087158	30.8379001617432	30.8313007354736	31.0235996246338	30.7185001373291	cell cycle [GO:0007049];cell division [GO:0051301];cell wall organization [GO:0071555];peptidoglycan biosynthetic process [GO:0009252];regulation of cell shape [GO:0008360]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity [GO:0008766];UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity [GO:0047480]	ATP-binding;Cell cycle;Cell division;Cell shape;Cell wall biogenesis/degradation;Cytoplasm;Ligase;Nucleotide-binding;Peptidoglycan synthesis	452	109	0.981144	0.388974	-0.149282	-0.789094	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) (D-alanyl-D-alanine-adding enzyme)	murF KPN_00090	A6T4M9	A6T4M9						17	17	17	55.5	55.5	55.5	47.525	0	97.486	15208000000	38	A6T4M9_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.0902996063232	27.4820995330811	27.8971996307373	27.5645999908447	28.4696998596191	28.2493000030518	27.3642997741699	28.6392002105713	cell cycle [GO:0007049];cell division [GO:0051301];cell wall organization [GO:0071555];peptidoglycan biosynthetic process [GO:0009252];regulation of cell shape [GO:0008360]	plasma membrane [GO:0005886]	metal ion binding [GO:0046872];phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963];UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity [GO:0051992]	Cell cycle;Cell division;Cell inner membrane;Cell membrane;Cell shape;Cell wall biogenesis/degradation;Magnesium;Membrane;Metal-binding;Peptidoglycan synthesis;Transferase;Transmembrane;Transmembrane helix	360	28	0.634903	0.28036	-0.422088	-0.985216	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	mraY KPN78578_00900 KPN_00091	A6T4N0	A6T4N0						4	4	4	8.3	8.3	8.3	39.937	0	8.8791	2266600000	39	MRAY_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.4015998840332	30.1993007659912	30.3871994018555	30.0751991271973	29.9447994232178	29.8826007843018	29.3703994750977	29.9855003356934	cell cycle [GO:0007049];cell division [GO:0051301];cell wall organization [GO:0071555];peptidoglycan biosynthetic process [GO:0009252];regulation of cell shape [GO:0008360]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];UDP-N-acetylmuramoylalanine-D-glutamate ligase activity [GO:0008764]	ATP-binding;Cell cycle;Cell division;Cell shape;Cell wall biogenesis/degradation;Cytoplasm;Ligase;Nucleotide-binding;Peptidoglycan synthesis	438	54	1.54934	0.0868344	0.470023	1.7119	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9) (D-glutamic acid-adding enzyme) (UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase)	murD KPN_00092	A6T4N1	A6T4N1						10	10	10	34.2	34.2	34.2	46.862	0	72.737	9358900000	40	A6T4N1_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.1681995391846	30.236499786377	30.3031005859375	30.2858009338379	30.4619007110596	30.4029998779297	30.0589008331299	30.3255996704102	carbohydrate metabolic process [GO:0005975];cell cycle [GO:0007049];cell division [GO:0051301];cell wall organization [GO:0071555];lipid glycosylation [GO:0030259];peptidoglycan biosynthetic process [GO:0009252];regulation of cell shape [GO:0008360]	plasma membrane [GO:0005886]	UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity [GO:0051991];undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity [GO:0050511]	Cell cycle;Cell division;Cell inner membrane;Cell membrane;Cell shape;Cell wall biogenesis/degradation;Glycosyltransferase;Membrane;Peptidoglycan synthesis;Transferase	356	62	0.282744	0.737286	-0.0639553	-0.311874	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	murG KPN78578_00930 KPN_00094	A6T4N3	A6T4N3						11	11	11	35.1	35.1	35.1	38.044	0	47.118	10661000000	41	MURG_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.4750995635986	29.8911991119385	30.1331996917725	29.8983993530273	29.9022998809814	29.9018001556396	29.8155002593994	29.7138004302979	cell cycle [GO:0007049];cell division [GO:0051301];cell wall organization [GO:0071555];peptidoglycan biosynthetic process [GO:0009252];regulation of cell shape [GO:0008360]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];UDP-N-acetylmuramate-L-alanine ligase activity [GO:0008763]	ATP-binding;Cell cycle;Cell division;Cell shape;Cell wall biogenesis/degradation;Cytoplasm;Ligase;Nucleotide-binding;Peptidoglycan synthesis	491	85	0.940001	0.255812	0.266127	1.04177	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)	murC KPN78578_00940 KPN_00095	A6T4N4	A6T4N4						14	14	14	25.5	25.5	25.5	53.491	0	41.507	8594600000	42	MURC_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.8059997558594	29.6240997314453	29.5671005249023	29.391300201416	29.7075004577637	29.4172992706299	29.2737998962402	29.4314994812012	cell wall organization [GO:0071555];peptidoglycan biosynthetic process [GO:0009252];regulation of cell shape [GO:0008360]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];D-alanine-D-alanine ligase activity [GO:0008716];metal ion binding [GO:0046872]	ATP-binding;Cell shape;Cell wall biogenesis/degradation;Cytoplasm;Ligase;Magnesium;Manganese;Metal-binding;Nucleotide-binding;Peptidoglycan synthesis	306	73	0.515497	0.519984	0.13963	0.592507	D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	ddl KPN_00096	A6T4N5	A6T4N5						10	10	10	39.2	39.2	39.2	32.731	0	66.575	6583300000	43	A6T4N5_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.0557994842529	31.2947006225586	30.9647998809814	30.9150009155273	31.1191997528076	31.139799118042	30.871000289917	31.2350997924805	FtsZ-dependent cytokinesis [GO:0043093]	cell division site [GO:0032153];cytoplasmic side of plasma membrane [GO:0009898]		Cell cycle;Cell division;Cell inner membrane;Cell membrane;Membrane	420	158	0.108858	0.879627	-0.033741	-0.149518	Cell division protein FtsA	ftsA KPN_00098	A6T4N7	A6T4N7						17	17	17	62.4	62.4	62.4	45.313	0	179.42	18848000000	45	A6T4N7_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
34.3138999938965	34.3847999572754	34.3148994445801	34.4501991271973	34.2994995117188	34.4452018737793	34.2611999511719	34.2900009155273	division septum assembly [GO:0000917];FtsZ-dependent cytokinesis [GO:0043093];protein polymerization [GO:0051258]	cell division site [GO:0032153];cytoplasm [GO:0005737]	GTP binding [GO:0005525];GTPase activity [GO:0003924]	Cell cycle;Cell division;Cytoplasm;GTP-binding;Nucleotide-binding;Septation	383	504	0.342088	0.789456	0.0419807	0.256512	Cell division protein FtsZ	ftsZ KPN_00099	A6T4N8	A6T4N8						29	29	29	94	94	94	40.341	0	323.31	1.78E+11	46	A6T4N8_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.8990993499756	29.9120998382568	29.4216995239258	29.5529003143311	29.684700012207	29.198299407959	28.849100112915	29.5851993560791	lipid A biosynthetic process [GO:0009245]		metal ion binding [GO:0046872];UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity [GO:0008759];UDP-3-O-acyl-N-acetylglucosamine deacetylase activity [GO:0103117]	Hydrolase;Lipid A biosynthesis;Lipid biosynthesis;Lipid metabolism;Metal-binding;Zinc	305	39	0.800394	0.238673	0.367119	1.08292	UDP-3-O-acyl-N-acetylglucosamine deacetylase (UDP-3-O-acyl-GlcNAc deacetylase) (EC 3.5.1.108) (UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase)	lpxC KPN78578_00990 KPN_00100	A6T4N9	A6T4N9						11	11	11	27.9	27.9	27.9	34.046	0	39.776	6519900000	47	LPXC_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
33.7014999389648	33.6370010375977	33.5849990844727	33.5788993835449	33.8652992248535	33.9598007202148	33.8068008422852	33.6096000671387	intracellular protein transmembrane transport [GO:0065002];protein import [GO:0017038];protein targeting [GO:0006605]	cytoplasm [GO:0005737];plasma membrane [GO:0005886]	ATP binding [GO:0005524];metal ion binding [GO:0046872];protein-exporting ATPase activity [GO:0008564]	ATP-binding;Cell inner membrane;Cell membrane;Cytoplasm;Membrane;Metal-binding;Nucleotide-binding;Protein transport;Translocase;Translocation;Transport;Zinc	901	650	1.23266	0.286895	-0.184789	-0.970738	Protein translocase subunit SecA (EC 7.4.2.8)	secA KPN78578_01010 KPN_00102	A6T4P1	A6T4P1						60	60	59	64.9	64.9	63.5	101.96	0	323.31	1.17E+11	48	SECA_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
27.5352001190186	27.9207992553711	27.5681991577148	27.6786994934082	27.5704002380371	27.4454002380371	27.9754009246826	27.0765991210938	regulation of DNA-templated transcription [GO:0006355]		DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity [GO:0008657];zinc ion binding [GO:0008270]	Metal-binding;Zinc	64	15	0.33011	0.592125	0.15879	0.502635	DNA gyrase inhibitor YacG	yacG KPN78578_01030 KPN_00104	A6T4P3	A6T4P3						2	2	2	54.7	54.7	54.7	7.1899	0	18.195	1682600000	49	YACG_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.4549007415771	28.2162990570068	28.0722007751465	28.3124008178711	28.3763999938965	28.570499420166	28.1214008331299	28.9440002441406	division septum assembly [GO:0000917];FtsZ-dependent cytokinesis [GO:0043093]	cytoplasm [GO:0005737]		Cell cycle;Cell division;Cytoplasm;Septation	247	28	0.589161	0.390558	-0.239114	-0.791105	Cell division protein ZapD (Z ring-associated protein D)	zapD KPN78578_01040 KPN_00105	A6T4P4	A6T4P4						9	9	9	36	36	36	28.64	0	18.842	2787000000	50	ZAPD_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
NaN	24.1569995880127	24.1068000793457	23.7835998535156	24.919900894165	25.0091991424561	25.0443000793457	NaN	coenzyme A biosynthetic process [GO:0015937];phosphorylation [GO:0016310]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];dephospho-CoA kinase activity [GO:0004140]	ATP-binding;Coenzyme A biosynthesis;Cytoplasm;Kinase;Nucleotide-binding;Transferase	206	2	2.86722	0.0117647	-0.975367	-4.17126	Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)	coaE KPN_00106	A6T4P5	A6T4P5				+	MT_WT	2	2	2	16.5	16.5	16.5	22.468	0	2.0685	160590000	51	A6T4P5_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
32.1722984313965	32.2247009277344	31.8393001556396	31.8507995605469	32.2106018066406	32.1097984313965	31.922700881958	32.1020011901855	purine nucleotide metabolic process [GO:0006163]	GMP reductase complex [GO:1902560]	GMP reductase activity [GO:0003920];metal ion binding [GO:0046872]	Metal-binding;NADP;Oxidoreductase;Potassium	347	187	0.217115	0.769346	-0.0645308	-0.280691	GMP reductase (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase) (Guanosine monophosphate reductase)	guaC KPN78578_01060 KPN_00107	A6T4P6	A6T4P6						20	20	20	62.5	62.5	62.5	37.278	0	197.57	36674000000	52	GUAC_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.8321990966797	30.2073001861572	30.7045993804932	30.6394996643066	30.979700088501	30.8684005737305	30.2812995910645	30.8141002655029	NAD biosynthetic process [GO:0009435]		nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]	Glycosyltransferase;Pyridine nucleotide biosynthesis;Transferase	297	130	0.281768	0.633687	-0.139946	-0.441024	nicotinate-nucleotide diphosphorylase (carboxylating) (EC 2.4.2.19) (Quinolinate phosphoribosyltransferase [decarboxylating])	nadC KPN_00111	A6T4Q0	A6T4Q0						16	16	16	68	68	68	32.745	0	89.211	14626000000	53	A6T4Q0_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
27.853099822998	28.338399887085	28.5363006591797	28.2285995483398	27.6800003051758	27.652099609375	28.1018009185791	27.7747001647949			DNA binding [GO:0003677];DNA-binding transcription factor activity [GO:0003700]	DNA-binding;Pyruvate;Transcription;Transcription regulation	259	19	1.31521	0.114607	0.436959	1.51755	Transcriptional regulator of pyruvate dehydrogenase complex	pdhR KPN_00117	A6T4Q6	A6T4Q6						8	8	8	39.4	39.4	39.4	29.953	0	21.991	2243900000	55	A6T4Q6_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
36.3275985717773	36.3245010375977	36.3480987548828	36.3544006347656	36.3727989196777	36.4425010681152	36.6307983398438	36.3871994018555	glycolytic process [GO:0006096]		metal ion binding [GO:0046872];pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]	Glycolysis;Magnesium;Metal-binding;Oxidoreductase;Pyruvate;Thiamine pyrophosphate	887	1910	1.03328	0.44877	-0.119694	-0.699993	Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	aceE KPN_00118	A6T4Q7	A6T4Q7						75	75	75	76.3	76.3	76.3	99.433	0	323.31	7.50E+11	56	A6T4Q7_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
35.2622985839844	35.2187995910645	35.0718994140625	35.1038017272949	35.3381004333496	35.271900177002	35.3917007446289	35.1431999206543	glycolytic process [GO:0006096]	pyruvate dehydrogenase complex [GO:0045254]	dihydrolipoyllysine-residue acetyltransferase activity [GO:0004742]	Acyltransferase;Glycolysis;Lipoyl;Repeat;Transferase	632	1131	0.875342	0.464526	-0.121989	-0.672596	Acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	aceF KPN_00119	A6T4Q8	A6T4Q8						43	43	43	74.7	74.7	74.7	65.915	0	323.31	3.31E+11	57	A6T4Q8_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
34.7140998840332	34.6589012145996	34.4522018432617	34.4930000305176	34.94580078125	34.9464988708496	34.8926010131836	34.8762016296387			dihydrolipoyl dehydrogenase activity [GO:0004148];flavin adenine dinucleotide binding [GO:0050660]	Disulfide bond;FAD;Flavoprotein;NAD;Nucleotide-binding;Oxidoreductase;Redox-active center	474	858	2.6525	0.0721921	-0.335706	-1.89717	Dihydrolipoyl dehydrogenase (EC 1.8.1.4)	lpdA KPN_00120	A6T4Q9	A6T4Q9						31	31	31	60.5	60.5	60.5	50.563	0	323.31	2.41E+11	58	A6T4Q9_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
32.7748985290527	32.6673011779785	32.7519989013672	32.6142997741699	33.0839004516602	33.0045013427734	33.1206016540527	33.0281982421875	tricarboxylic acid cycle [GO:0006099]	cytosol [GO:0005829]	2-methylisocitrate dehydratase activity [GO:0047456];4 iron, 4 sulfur cluster binding [GO:0051539];aconitate hydratase activity [GO:0003994];citrate dehydratase activity [GO:0047780];metal ion binding [GO:0046872];RNA binding [GO:0003723]	4Fe-4S;Iron;Iron-sulfur;Lyase;Metal-binding;RNA-binding;Tricarboxylic acid cycle	851	407	3.63603	0.0455128	-0.357185	-2.27812	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	acnB KPN_00124	A6T4R3	A6T4R3				+	MT_WT	44	44	44	63	63	63	91.889	0	323.31	64704000000	59	A6T4R3_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.7980003356934	28.0902996063232	28.8106002807617	28.1018009185791	28.6541996002197	28.5205993652344	28.2721996307373	28.5648994445801	spermidine biosynthetic process [GO:0008295]	cytoplasm [GO:0005737]	spermidine synthase activity [GO:0004766]	Cytoplasm;Polyamine biosynthesis;Spermidine biosynthesis;Transferase	286	12	0.0870079	0.870536	-0.052815	-0.159406	Polyamine aminopropyltransferase (Putrescine aminopropyltransferase) (PAPT) (Spermidine synthase) (SPDS) (SPDSY) (EC 2.5.1.16)	speE KPN78578_01260 KPN_00127	A6T4R6	A6T4R6						3	3	3	17.1	17.1	17.1	32.194	0	3.1101	3193400000	60	SPEE_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
27.4643001556396	28.2518997192383	28.5828990936279	29.1895999908447	28.9423999786377	28.8532009124756	29.4594993591309	29.4197006225586			copper ion binding [GO:0005507];oxidoreductase activity [GO:0016491]	Metal-binding;Signal	532	57	1.05156	0.101944	-0.796536	-1.58136	Probable periplasmic copper oxidase	cueO KPN_00131	A6T4S0	A6T4S0						11	11	11	25.4	25.4	25.4	57.861	0	61.111	3978000000	61	A6T4S0_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.8120994567871	31.9368000030518	31.8927993774414	31.8428001403809	32.7221984863281	32.7257995605469	32.847900390625	32.7307014465332		outer membrane-bounded periplasmic space [GO:0030288];plasma membrane [GO:0005886]	oxidoreductase activity, acting on CH-OH group of donors [GO:0016614];quinone binding [GO:0048038]	Cell membrane;Membrane;Oxidoreductase;PQQ;Transmembrane;Transmembrane helix	784	326	6.18972	0	-0.885501	-5.82063	Glucose dehydrogenase	gcd KPN_00132	A6T4S1	A6T4S1				+	MT_WT	33	33	33	56.8	56.8	56.8	85.08	0	279.64	44673000000	62	A6T4S1_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.8803997039795	31.5970001220703	31.6378002166748	31.7628993988037	31.9867000579834	31.4624996185303	31.494800567627	31.4745006561279	IMP salvage [GO:0032264];purine ribonucleoside salvage [GO:0006166]	cytoplasm [GO:0005737]	guanine phosphoribosyltransferase activity [GO:0052657];hypoxanthine phosphoribosyltransferase activity [GO:0004422];metal ion binding [GO:0046872];nucleotide binding [GO:0000166]	Cytoplasm;Glycosyltransferase;Magnesium;Metal-binding;Nucleotide-binding;Purine salvage;Transferase	182	157	0.345281	0.624042	0.114941	0.452712	Hypoxanthine phosphoribosyltransferase (EC 2.4.2.8)	hpt KPN_00133	A6T4S2	A6T4S2						15	15	15	87.4	87.4	87.4	20.552	0	151.35	27959000000	63	A6T4S2_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.809700012207	28.5851001739502	28.6438007354736	28.5503997802734	27.6695995330811	26.2733993530273	28.9638996124268	28.132999420166			ATP binding [GO:0005524];ATP hydrolysis activity [GO:0016887]	ATP-binding;Nucleotide-binding	308	26	0.774416	0.161331	0.88728	1.31013	ATP-binding component of a transport system	yadG KPN_00135	A6T4S4	A6T4S4						8	8	8	34.1	34.1	34.1	34.582	0	21.288	2932400000	64	A6T4S4_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.3946990966797	31.548900604248	31.610200881958	31.2880001068115	30.3083000183105	30.25950050354	30.4482002258301	30.4034996032715	alanine biosynthetic process [GO:0006523];pantothenate biosynthetic process [GO:0015940]	cytoplasm [GO:0005737]	aspartate 1-decarboxylase activity [GO:0004068]	Autocatalytic cleavage;Cytoplasm;Decarboxylase;Lyase;Pantothenate biosynthesis;Pyruvate;Schiff base;Zymogen	126	53	4.89617	0	1.10554	5.6384	Aspartate 1-decarboxylase (EC 4.1.1.11) (Aspartate alpha-decarboxylase) [Cleaved into: Aspartate 1-decarboxylase beta chain;Aspartate 1-decarboxylase alpha chain]	panD KPN_00139	A6T4S8	A6T4S8				+	MT_WT	4	4	4	27	27	27	13.897	0	31.756	18004000000	65	A6T4S8_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.7956008911133	30.7768993377686	30.4148006439209	30.5853996276855	30.9111003875732	30.7577991485596	30.3050003051758	31.0037994384766	pantothenate biosynthetic process [GO:0015940]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];pantoate-beta-alanine ligase activity [GO:0004592]	ATP-binding;Cytoplasm;Ligase;Nucleotide-binding;Pantothenate biosynthesis	284	129	0.227372	0.703341	-0.101233	-0.348832	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	panC KPN78578_01390 KPN_00140	A6T4S9	A6T4S9						18	18	18	60.2	60.2	60.2	31.532	0	145.96	14712000000	66	PANC_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
